Ponto,Amostra,SSID1,RSSI1,SSID2,RSSI2,SSID3,RSSI3,SSID4,RSSI4,SSID5,RSSI5,SSID6,RSSI6,SSID7,RSSI7,SSID8,RSSI8,SSID9,RSSI9,SSID10,RSSI10
RP1,104,VISITANTE_CETELI,-67,CETELI_WIFI,-69,eduroam,-70,wifi-zone-ufam-1,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,dlink-9A00,-74,lpmc_ft,-81,BRITO_AP,-84,Lab-Materiais,-84
RP1,105,CETELI_WIFI,-67,CETELI_P&D,-67,CETELI_TREINAMENTOS,-68,eduroam,-69,wifi-zone-ufam-1,-69,VISITANTE_CETELI,-69,dlink-9A00,-72,lpmc_ft,-78,BRITO_AP,-86,IoT-zone-ufam,-88
RP1,106,eduroam,-68,wifi-zone-ufam-1,-68,CETELI_WIFI,-74,CETELI_TREINAMENTOS,-74,VISITANTE_CETELI,-75,CETELI_P&D,-75,dlink-9A00,-76,lpmc_ft,-84,Lab-Materiais,-86,BRITO_AP,-87
RP1,107,eduroam,-69,wifi-zone-ufam-1,-69,CETELI_P&D,-74,CETELI_WIFI,-78,dlink-9A00,-78,VISITANTE_CETELI,-80,CETELI_TREINAMENTOS,-80,TPV,-81,lpmc_ft,-81,BRITO_AP,-82
RP1,108,eduroam,-71,wifi-zone-ufam-1,-71,VISITANTE_CETELI,-72,CETELI_WIFI,-75,CETELI_P&D,-75,CETELI_TREINAMENTOS,-76,dlink-9A00,-79,lpmc_ft,-82,BRITO_AP,-84,S80,-95
RP1,109,eduroam,-69,wifi-zone-ufam-1,-69,dlink-9A00,-71,VISITANTE_CETELI,-75,CETELI_WIFI,-76,CETELI_TREINAMENTOS,-76,CETELI_P&D,-76,TPV,-79,BRITO_AP,-83,IoT-zone-ufam,-89
RP1,110,eduroam,-70,wifi-zone-ufam-1,-70,CETELI_TREINAMENTOS,-73,CETELI_WIFI,-75,dlink-9A00,-78,VISITANTE_CETELI,-79,CETELI_P&D,-79,TPV,-80,lpmc_ft,-83,IoT-zone-ufam,-88
RP1,111,CETELI_WIFI,-69,eduroam,-70,wifi-zone-ufam-1,-70,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-72,TPV,-79,lpmc_ft,-80,dlink-9A00,-80,BRITO_AP,-89
RP1,112,VISITANTE_CETELI,-67,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,eduroam,-70,wifi-zone-ufam-1,-70,dlink-9A00,-71,lpmc_ft,-78,TPV,-82,BRITO_AP,-89
RP1,113,CETELI_WIFI,-65,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-67,eduroam,-69,wifi-zone-ufam-1,-69,dlink-9A00,-71,TPV,-81,lpmc_ft,-82,Lab-Materiais,-84
RP1,114,eduroam,-67,wifi-zone-ufam-1,-67,VISITANTE_CETELI,-67,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,dlink-9A00,-72,lpmc_ft,-81,BRITO_AP,-88,IoT-zone-ufam,-89
RP1,115,eduroam,-65,CETELI_WIFI,-65,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,wifi-zone-ufam-1,-68,VISITANTE_CETELI,-68,dlink-9A00,-78,lpmc_ft,-79,Lab-Materiais,-84,IoT-zone-ufam,-89
RP1,116,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,eduroam,-68,wifi-zone-ufam-1,-68,CETELI_WIFI,-68,VISITANTE_CETELI,-69,dlink-9A00,-78,lpmc_ft,-80,BRITO_AP,-86,IoT-zone-ufam,-89
RP1,117,VISITANTE_CETELI,-65,CETELI_P&D,-65,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,eduroam,-67,wifi-zone-ufam-1,-67,dlink-9A00,-71,lpmc_ft,-84,S80,-90,BRITO_AP,-92
RP1,118,VISITANTE_CETELI,-65,CETELI_WIFI,-65,wifi-zone-ufam-1,-66,CETELI_TREINAMENTOS,-66,eduroam,-67,CETELI_P&D,-67,dlink-9A00,-77,lpmc_ft,-81,Lab-Materiais,-84,BRITO_AP,-85
RP1,119,eduroam,-66,wifi-zone-ufam-1,-66,CETELI_TREINAMENTOS,-67,VISITANTE_CETELI,-68,CETELI_P&D,-68,CETELI_WIFI,-70,dlink-9A00,-71,lpmc_ft,-78,IoT-zone-ufam,-83,S80,-89
RP1,120,wifi-zone-ufam-1,-68,eduroam,-69,CETELI_WIFI,-72,CETELI_TREINAMENTOS,-73,CETELI_P&D,-73,VISITANTE_CETELI,-73,dlink-9A00,-76,lpmc_ft,-79,IoT-zone-ufam,-86,BRITO_AP,-94
RP2,1,CETELI_WIFI,-62,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,wifi-zone-ufam-1,-68,eduroam,-71,dlink-9A00,-75,lpmc_ft,-84,IoT-zone-ufam,-89,S80,-89
RP2,2,CETELI_WIFI,-61,VISITANTE_CETELI,-61,CETELI_P&D,-61,CETELI_TREINAMENTOS,-62,wifi-zone-ufam-1,-70,eduroam,-71,dlink-9A00,-73,TPV,-77,BRITO_AP,-89,S80,-91
RP2,3,VISITANTE_CETELI,-64,CETELI_WIFI,-64,CETELI_TREINAMENTOS,-64,CETELI_P&D,-64,dlink-9A00,-70,eduroam,-71,wifi-zone-ufam-1,-71,IoT-zone-ufam,-92,S80,-94,,,
RP2,4,CETELI_WIFI,-68,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,dlink-9A00,-69,wifi-zone-ufam-1,-70,eduroam,-71,lpmc_ft,-78,LAB_LME_2G,-85,TPV,-86
RP2,5,CETELI_P&D,-64,CETELI_WIFI,-65,VISITANTE_CETELI,-65,CETELI_TREINAMENTOS,-65,wifi-zone-ufam-1,-70,dlink-9A00,-70,eduroam,-71,lpmc_ft,-80,TPV,-82,BRITO_AP,-87
RP2,6,CETELI_WIFI,-65,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,eduroam,-71,wifi-zone-ufam-1,-71,dlink-9A00,-72,lpmc_ft,-85,BRITO_AP,-92,,,
RP2,7,CETELI_TREINAMENTOS,-67,dlink-9A00,-67,CETELI_WIFI,-69,CETELI_P&D,-69,VISITANTE_CETELI,-69,eduroam,-70,wifi-zone-ufam-1,-70,lpmc_ft,-80,TPV,-87,BRITO_AP,-88
RP2,8,CETELI_TREINAMENTOS,-67,VISITANTE_CETELI,-69,CETELI_WIFI,-69,CETELI_P&D,-69,eduroam,-70,wifi-zone-ufam-1,-70,dlink-9A00,-73,S80,-89,lpmc_ft,-90,BRITO_AP,-92
RP2,9,CETELI_WIFI,-69,VISITANTE_CETELI,-69,CETELI_P&D,-69,CETELI_TREINAMENTOS,-70,wifi-zone-ufam-1,-70,eduroam,-70,dlink-9A00,-75,LAB_LME_2G,-82,TPV,-83,lpmc_ft,-84
RP2,10,CETELI_WIFI,-69,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,eduroam,-72,wifi-zone-ufam-1,-72,dlink-9A00,-80,TPV,-81,IoT-zone-ufam,-89,BRITO_AP,-89
RP2,11,dlink-9A00,-68,wifi-zone-ufam-1,-72,eduroam,-72,CETELI_P&D,-77,CETELI_TREINAMENTOS,-77,CETELI_WIFI,-79,VISITANTE_CETELI,-79,lpmc_ft,-80,IoT-zone-ufam,-90,BRITO_AP,-90
RP2,12,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_P&D,-66,CETELI_TREINAMENTOS,-67,eduroam,-70,wifi-zone-ufam-1,-71,dlink-9A00,-78,BRITO_AP,-89,IoT-zone-ufam,-89,,,
RP2,13,CETELI_TREINAMENTOS,-59,CETELI_WIFI,-60,VISITANTE_CETELI,-60,CETELI_P&D,-60,dlink-9A00,-66,eduroam,-69,wifi-zone-ufam-1,-69,IoT-zone-ufam,-85,,,,,
RP2,14,CETELI_TREINAMENTOS,-68,CETELI_WIFI,-68,VISITANTE_CETELI,-69,dlink-9A00,-69,eduroam,-70,wifi-zone-ufam-1,-70,CETELI_P&D,-70,LAB_LME_2G,-85,TPV,-86,BRITO_AP,-89
RP2,15,VISITANTE_CETELI,-65,CETELI_P&D,-65,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,wifi-zone-ufam-1,-68,eduroam,-69,dlink-9A00,-73,BRITO_AP,-86,IoT-zone-ufam,-90,S80,-93
RP2,16,CETELI_WIFI,-68,CETELI_P&D,-68,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,wifi-zone-ufam-1,-70,dlink-9A00,-70,eduroam,-72,TPV,-80,lpmc_ft,-82,BRITO_AP,-89
RP2,17,CETELI_P&D,-66,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,wifi-zone-ufam-1,-69,eduroam,-70,dlink-9A00,-71,IoT-zone-ufam,-88,BRITO_AP,-88,,,
RP2,18,CETELI_P&D,-68,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,dlink-9A00,-68,wifi-zone-ufam-1,-69,eduroam,-70,lpmc_ft,-79,TPV,-86,IoT-zone-ufam,-88
RP2,19,wifi-zone-ufam-1,-68,CETELI_WIFI,-69,eduroam,-70,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-71,CETELI_P&D,-71,dlink-9A00,-73,lpmc_ft,-84,BRITO_AP,-86,IoT-zone-ufam,-89
RP2,20,CETELI_WIFI,-65,CETELI_P&D,-65,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,dlink-9A00,-68,eduroam,-69,wifi-zone-ufam-1,-70,TPV,-83,BRITO_AP,-85,LAB_LME_2G,-85
RP2,21,CETELI_WIFI,-65,VISITANTE_CETELI,-65,CETELI_TREINAMENTOS,-65,CETELI_P&D,-65,dlink-9A00,-70,wifi-zone-ufam-1,-71,eduroam,-72,lpmc_ft,-79,BRITO_AP,-86,S80,-86
RP2,22,VISITANTE_CETELI,-64,CETELI_WIFI,-64,CETELI_TREINAMENTOS,-64,CETELI_P&D,-64,dlink-9A00,-69,wifi-zone-ufam-1,-70,eduroam,-71,TPV,-84,BRITO_AP,-88,IoT-zone-ufam,-89
RP2,23,CETELI_WIFI,-64,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-64,CETELI_P&D,-64,dlink-9A00,-68,eduroam,-73,wifi-zone-ufam-1,-73,TPV,-79,lpmc_ft,-79,S80,-87
RP2,24,VISITANTE_CETELI,-60,CETELI_WIFI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-61,wifi-zone-ufam-1,-67,eduroam,-68,dlink-9A00,-80,BRITO_AP,-88,IoT-zone-ufam,-88,lpmc_ft,-88
RP2,25,VISITANTE_CETELI,-59,CETELI_WIFI,-59,CETELI_TREINAMENTOS,-59,CETELI_P&D,-59,wifi-zone-ufam-1,-67,dlink-9A00,-67,eduroam,-70,BRITO_AP,-84,S80,-91,,,
RP2,26,CETELI_TREINAMENTOS,-61,VISITANTE_CETELI,-62,CETELI_WIFI,-62,CETELI_P&D,-62,dlink-9A00,-66,wifi-zone-ufam-1,-69,eduroam,-70,TPV,-77,lpmc_ft,-80,IoT-zone-ufam,-89
RP2,27,VISITANTE_CETELI,-63,CETELI_WIFI,-64,CETELI_TREINAMENTOS,-64,CETELI_P&D,-64,dlink-9A00,-67,eduroam,-69,wifi-zone-ufam-1,-73,TPV,-80,LAB_LME_2G,-87,IoT-zone-ufam,-88
RP2,28,VISITANTE_CETELI,-66,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-67,dlink-9A00,-70,wifi-zone-ufam-1,-72,eduroam,-72,TPV,-82,IoT-zone-ufam,-87,lpmc_ft,-87
RP2,29,CETELI_TREINAMENTOS,-64,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_P&D,-66,wifi-zone-ufam-1,-69,eduroam,-71,dlink-9A00,-79,TPV,-80,lpmc_ft,-85,IoT-zone-ufam,-86
RP2,30,VISITANTE_CETELI,-65,CETELI_TREINAMENTOS,-65,CETELI_WIFI,-66,CETELI_P&D,-66,wifi-zone-ufam-1,-70,eduroam,-71,dlink-9A00,-71,lpmc_ft,-84,BRITO_AP,-87,IoT-zone-ufam,-88
RP2,31,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,CETELI_WIFI,-68,eduroam,-69,wifi-zone-ufam-1,-71,dlink-9A00,-71,lpmc_ft,-81,TPV,-82,IoT-zone-ufam,-87
RP2,32,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_WIFI,-67,CETELI_P&D,-67,wifi-zone-ufam-1,-71,eduroam,-72,dlink-9A00,-76,lpmc_ft,-81,IoT-zone-ufam,-84,BRITO_AP,-89
RP2,33,CETELI_TREINAMENTOS,-66,CETELI_P&D,-67,CETELI_WIFI,-68,VISITANTE_CETELI,-68,dlink-9A00,-68,eduroam,-70,wifi-zone-ufam-1,-70,lpmc_ft,-81,IoT-zone-ufam,-89,S80,-92
RP2,34,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_WIFI,-67,CETELI_P&D,-67,eduroam,-70,wifi-zone-ufam-1,-70,dlink-9A00,-73,lpmc_ft,-79,TPV,-86,A52s de Lineci,-88
RP2,35,eduroam,-69,wifi-zone-ufam-1,-69,CETELI_P&D,-72,dlink-9A00,-72,CETELI_WIFI,-73,VISITANTE_CETELI,-73,CETELI_TREINAMENTOS,-73,lpmc_ft,-85,LAB_LME_2G,-85,IoT-zone-ufam,-91
RP2,36,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_P&D,-68,CETELI_TREINAMENTOS,-69,dlink-9A00,-69,wifi-zone-ufam-1,-71,eduroam,-71,TPV,-77,lpmc_ft,-81,IoT-zone-ufam,-89
RP2,37,VISITANTE_CETELI,-67,CETELI_WIFI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,wifi-zone-ufam-1,-70,eduroam,-73,TPV,-80,dlink-9A00,-80,IoT-zone-ufam,-88,BRITO_AP,-89
RP2,38,VISITANTE_CETELI,-65,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,wifi-zone-ufam-1,-69,eduroam,-73,dlink-9A00,-73,TPV,-79,IoT-zone-ufam,-88,BRITO_AP,-90
RP2,39,dlink-9A00,-67,CETELI_P&D,-69,CETELI_WIFI,-69,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,eduroam,-70,wifi-zone-ufam-1,-73,TPV,-79,lpmc_ft,-83,IoT-zone-ufam,-88
RP2,40,CETELI_WIFI,-65,VISITANTE_CETELI,-65,CETELI_P&D,-66,CETELI_TREINAMENTOS,-67,dlink-9A00,-67,eduroam,-70,wifi-zone-ufam-1,-70,IoT-zone-ufam,-87,S80,-93,,,
RP2,41,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_P&D,-67,CETELI_TREINAMENTOS,-68,dlink-9A00,-69,eduroam,-70,wifi-zone-ufam-1,-70,TPV,-80,lpmc_ft,-80,IoT-zone-ufam,-87
RP2,42,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_P&D,-67,CETELI_TREINAMENTOS,-68,dlink-9A00,-69,wifi-zone-ufam-1,-73,eduroam,-73,TPV,-80,lpmc_ft,-80,IoT-zone-ufam,-88
RP2,43,VISITANTE_CETELI,-61,CETELI_WIFI,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,dlink-9A00,-66,wifi-zone-ufam-1,-67,eduroam,-69,IoT-zone-ufam,-89,BRITO_AP,-89,S80,-92
RP2,44,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,dlink-9A00,-66,eduroam,-69,wifi-zone-ufam-1,-70,TPV,-77,IoT-zone-ufam,-87,S80,-91
RP2,45,CETELI_WIFI,-69,eduroam,-70,wifi-zone-ufam-1,-70,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,dlink-9A00,-78,TPV,-81,IoT-zone-ufam,-88,BRITO_AP,-91
RP2,46,VISITANTE_CETELI,-65,CETELI_TREINAMENTOS,-66,CETELI_P&D,-67,dlink-9A00,-67,CETELI_WIFI,-68,wifi-zone-ufam-1,-69,eduroam,-71,IoT-zone-ufam,-87,BRITO_AP,-88,,,
RP2,47,dlink-9A00,-65,eduroam,-68,CETELI_WIFI,-69,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,wifi-zone-ufam-1,-70,TPV,-79,IoT-zone-ufam,-88,LAB_LME_2G,-88
RP2,48,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,eduroam,-70,wifi-zone-ufam-1,-70,dlink-9A00,-75,TPV,-76,IoT-zone-ufam,-87,S80,-93
RP2,49,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,dlink-9A00,-69,wifi-zone-ufam-1,-70,CETELI_WIFI,-70,VISITANTE_CETELI,-70,eduroam,-71,TPV,-81,IoT-zone-ufam,-91,LAB_LME_2G,-91
RP2,50,CETELI_P&D,-70,wifi-zone-ufam-1,-70,VISITANTE_CETELI,-71,CETELI_WIFI,-71,CETELI_TREINAMENTOS,-71,eduroam,-72,TPV,-82,IoT-zone-ufam,-88,S80,-91,,,
RP2,51,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_WIFI,-68,CETELI_P&D,-68,eduroam,-70,wifi-zone-ufam-1,-70,dlink-9A00,-76,TPV,-84,lpmc_ft,-84,IoT-zone-ufam,-91
RP2,52,dlink-9A00,-68,CETELI_TREINAMENTOS,-69,VISITANTE_CETELI,-70,CETELI_WIFI,-71,CETELI_P&D,-71,eduroam,-71,wifi-zone-ufam-1,-71,lpmc_ft,-81,IoT-zone-ufam,-87,,,
RP2,53,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,CETELI_WIFI,-70,eduroam,-71,wifi-zone-ufam-1,-71,IoT-zone-ufam,-91,S80,-95,,,,,
RP2,54,wifi-zone-ufam-1,-69,eduroam,-69,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,VISITANTE_CETELI,-71,dlink-9A00,-78,lpmc_ft,-80,TPV,-81,S80,-93
RP2,55,VISITANTE_CETELI,-65,CETELI_TREINAMENTOS,-68,dlink-9A00,-68,CETELI_WIFI,-70,eduroam,-70,wifi-zone-ufam-1,-71,CETELI_P&D,-72,TPV,-82,IoT-zone-ufam,-89,S80,-93
RP2,56,dlink-9A00,-68,eduroam,-71,wifi-zone-ufam-1,-71,CETELI_WIFI,-71,VISITANTE_CETELI,-71,CETELI_TREINAMENTOS,-71,CETELI_P&D,-71,lpmc_ft,-84,LAB_LME_2G,-85,IoT-zone-ufam,-88
RP2,57,CETELI_TREINAMENTOS,-66,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_P&D,-68,dlink-9A00,-69,eduroam,-70,wifi-zone-ufam-1,-70,lpmc_ft,-76,TPV,-81,LAB_LME_2G,-87
RP2,58,CETELI_P&D,-66,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,VISITANTE_CETELI,-67,eduroam,-71,wifi-zone-ufam-1,-71,dlink-9A00,-71,LAB_LME_2G,-86,IoT-zone-ufam,-87,S80,-94
RP2,59,CETELI_WIFI,-64,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-64,CETELI_P&D,-64,dlink-9A00,-68,eduroam,-70,wifi-zone-ufam-1,-70,TPV,-85,IoT-zone-ufam,-90,S80,-91
RP2,60,VISITANTE_CETELI,-64,CETELI_WIFI,-64,CETELI_TREINAMENTOS,-65,CETELI_P&D,-65,dlink-9A00,-69,eduroam,-70,wifi-zone-ufam-1,-71,TPV,-86,IoT-zone-ufam,-89,BRITO_AP,-93
RP2,61,CETELI_TREINAMENTOS,-62,CETELI_WIFI,-63,CETELI_P&D,-63,VISITANTE_CETELI,-64,eduroam,-70,wifi-zone-ufam-1,-71,dlink-9A00,-72,lpmc_ft,-80,IoT-zone-ufam,-89,S80,-91
RP2,62,CETELI_WIFI,-63,VISITANTE_CETELI,-63,CETELI_TREINAMENTOS,-63,CETELI_P&D,-63,eduroam,-71,wifi-zone-ufam-1,-71,dlink-9A00,-71,lpmc_ft,-85,BRITO_AP,-89,IoT-zone-ufam,-89
RP2,63,CETELI_TREINAMENTOS,-60,CETELI_WIFI,-64,VISITANTE_CETELI,-64,CETELI_P&D,-65,eduroam,-69,wifi-zone-ufam-1,-69,dlink-9A00,-69,lpmc_ft,-77,TPV,-78,IoT-zone-ufam,-92
RP2,64,CETELI_TREINAMENTOS,-64,CETELI_WIFI,-65,VISITANTE_CETELI,-65,CETELI_P&D,-65,dlink-9A00,-69,eduroam,-71,wifi-zone-ufam-1,-71,BRITO_AP,-86,IoT-zone-ufam,-89,S80,-93
RP2,65,VISITANTE_CETELI,-68,CETELI_WIFI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,wifi-zone-ufam-1,-69,dlink-9A00,-69,eduroam,-70,LAB_LME_2G,-87,IoT-zone-ufam,-91,,,
RP2,66,CETELI_WIFI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,VISITANTE_CETELI,-61,eduroam,-71,wifi-zone-ufam-1,-71,dlink-9A00,-77,TPV,-81,lpmc_ft,-81,LAB_LME_2G,-87
RP2,67,CETELI_WIFI,-62,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,eduroam,-70,wifi-zone-ufam-1,-70,dlink-9A00,-76,lpmc_ft,-82,TPV,-83,IoT-zone-ufam,-88
RP2,68,CETELI_P&D,-62,CETELI_WIFI,-63,VISITANTE_CETELI,-63,CETELI_TREINAMENTOS,-63,wifi-zone-ufam-1,-69,eduroam,-71,dlink-9A00,-75,TPV,-81,IoT-zone-ufam,-91,S80,-91
RP2,69,CETELI_WIFI,-62,VISITANTE_CETELI,-63,CETELI_P&D,-63,CETELI_TREINAMENTOS,-64,eduroam,-71,wifi-zone-ufam-1,-71,dlink-9A00,-80,,,,,,,
RP2,70,VISITANTE_CETELI,-62,CETELI_WIFI,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,dlink-9A00,-68,wifi-zone-ufam-1,-71,eduroam,-74,lpmc_ft,-76,TPV,-78,S80,-90
RP2,71,VISITANTE_CETELI,-64,CETELI_WIFI,-65,CETELI_TREINAMENTOS,-65,CETELI_P&D,-65,eduroam,-71,wifi-zone-ufam-1,-71,dlink-9A00,-71,TPV,-81,IoT-zone-ufam,-91,S80,-94
RP2,72,dlink-9A00,-69,CETELI_WIFI,-70,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,wifi-zone-ufam-1,-72,eduroam,-73,lpmc_ft,-84,BRITO_AP,-92,S80,-95
RP2,73,VISITANTE_CETELI,-63,CETELI_TREINAMENTOS,-63,CETELI_P&D,-63,CETELI_WIFI,-64,wifi-zone-ufam-1,-72,eduroam,-74,dlink-9A00,-74,TPV,-80,S80,-91,,,
RP2,74,dlink-9A00,-67,CETELI_WIFI,-69,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,eduroam,-71,wifi-zone-ufam-1,-72,BRITO_AP,-89,IoT-zone-ufam,-90,,,
RP2,75,dlink-9A00,-66,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,VISITANTE_CETELI,-70,eduroam,-71,wifi-zone-ufam-1,-71,lpmc_ft,-86,IoT-zone-ufam,-90,S80,-92
RP2,76,CETELI_TREINAMENTOS,-69,VISITANTE_CETELI,-70,CETELI_WIFI,-70,wifi-zone-ufam-1,-70,CETELI_P&D,-71,eduroam,-71,dlink-9A00,-75,lpmc_ft,-78,BRITO_AP,-90,IoT-zone-ufam,-91
RP2,77,dlink-9A00,-66,CETELI_WIFI,-70,VISITANTE_CETELI,-70,CETELI_P&D,-70,eduroam,-70,wifi-zone-ufam-1,-70,CETELI_TREINAMENTOS,-71,lpmc_ft,-79,IoT-zone-ufam,-92,S80,-93
RP2,78,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-69,eduroam,-70,wifi-zone-ufam-1,-71,dlink-9A00,-78,TPV,-85,BRITO_AP,-87,IoT-zone-ufam,-90
RP2,79,dlink-9A00,-66,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,VISITANTE_CETELI,-71,CETELI_P&D,-71,eduroam,-71,wifi-zone-ufam-1,-71,IoT-zone-ufam,-93,S80,-94,,,
RP2,80,CETELI_WIFI,-69,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,eduroam,-71,wifi-zone-ufam-1,-71,dlink-9A00,-75,LAB_LME_2G,-89,BRITO_AP,-90,S80,-91
RP2,81,CETELI_TREINAMENTOS,-68,CETELI_WIFI,-69,VISITANTE_CETELI,-69,CETELI_P&D,-69,wifi-zone-ufam-1,-69,eduroam,-69,dlink-9A00,-74,BRITO_AP,-85,IoT-zone-ufam,-90,S80,-93
RP2,82,dlink-9A00,-66,CETELI_P&D,-67,CETELI_WIFI,-68,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,wifi-zone-ufam-1,-72,eduroam,-72,S80,-93,,,,,
RP2,83,CETELI_P&D,-66,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,VISITANTE_CETELI,-67,eduroam,-70,wifi-zone-ufam-1,-71,dlink-9A00,-78,lpmc_ft,-83,IoT-zone-ufam,-92,BRITO_AP,-93
RP2,84,CETELI_WIFI,-67,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,dlink-9A00,-68,wifi-zone-ufam-1,-70,eduroam,-72,lpmc_ft,-84,BRITO_AP,-89,,,
RP2,85,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,CETELI_WIFI,-68,eduroam,-71,wifi-zone-ufam-1,-71,dlink-9A00,-73,lpmc_ft,-81,BRITO_AP,-89,S80,-90
RP2,86,CETELI_P&D,-66,CETELI_WIFI,-67,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,eduroam,-71,wifi-zone-ufam-1,-71,dlink-9A00,-75,TPV,-83,lpmc_ft,-84,IoT-zone-ufam,-88
RP2,87,CETELI_WIFI,-65,dlink-9A00,-67,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,VISITANTE_CETELI,-68,eduroam,-73,wifi-zone-ufam-1,-73,TPV,-85,IoT-zone-ufam,-89,BRITO_AP,-90
RP2,88,VISITANTE_CETELI,-66,dlink-9A00,-66,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,eduroam,-71,wifi-zone-ufam-1,-71,lpmc_ft,-86,BRITO_AP,-89,IoT-zone-ufam,-91
RP2,89,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,VISITANTE_CETELI,-69,eduroam,-71,wifi-zone-ufam-1,-72,dlink-9A00,-80,IoT-zone-ufam,-91,BRITO_AP,-92,S80,-92
RP2,90,CETELI_WIFI,-66,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,eduroam,-72,wifi-zone-ufam-1,-72,dlink-9A00,-75,lpmc_ft,-85,BRITO_AP,-89,LAB_LME_2G,-89
